RBCRWAJ,ROA,REPDTE,ROE,ASSET,STNAME,CERT,NETINC,LNLSNET,LNLSDEPR,DEP,EQTOT,ID
0.0,0.7694667158843754,20201231,5.73,1717248,CONNECTICUT,18213,12824.0,1260462,91.88855816272748,1371729,229540.0,18213_20201231
0.0,2.1988756062134978,20201231,20.25,1714351,MARYLAND,34294,34874.0,1264332,84.59446801108004,1494580,183491.0,34294_20201231
0.0,0.7794855219343424,20201231,7.54,1710853,MASSACHUSETTS,23293,12386.0,1020347,67.37182742038466,1514501,170641.0,23293_20201231
16.455625108499188,1.0527520059490938,20201231,10.89,1704588,PENNSYLVANIA,11868,15312.0,1135841,75.233116213019,1509762,166618.0,11868_20201231
0.0,0.8320333341286469,20201231,6.31,1682839,ARKANSAS,16216,13112.0,996309,71.49415917442681,1393553,208756.0,16216_20201231
0.0,1.4724351595998608,20201231,12.13,1681673,UTAH,17964,21788.0,925952,63.11483064104409,1467091,192656.0,17964_20201231
14.472855337756444,0.8881468176469821,20201231,7.82,1680692,ARKANSAS,1528,14026.0,1136405,82.16932127455885,1383004,187554.0,1528_20201231
12.075136722919241,1.0372468991988135,20201231,10.93,1670163,IOWA,14521,16024.0,1128997,77.90565041730352,1449185,157053.0,14521_20201231
14.606616783446347,0.8893544563711333,20201231,9.76,1666019,GEORGIA,2138,12786.0,1012291,67.64774477668294,1496415,141568.0,2138_20201231
14.30077298399488,0.5109357188122621,20201231,6.36,1661727,CONNECTICUT,18198,7840.0,1221182,86.30023624790553,1415039,131479.0,18198_20201231
12.580625080323864,1.4297969487949544,20201231,19.01,1660780,TEXAS,3256,20407.0,1025832,67.5422702133263,1518800,118087.0,3256_20201231
18.407640631050796,0.660280447278606,20201231,4.23,1659733,OKLAHOMA,59093,10351.0,757389,58.26970170003209,1299799,248607.0,59093_20201231
17.494873171201675,0.8136866676255233,20201231,8.82,1655376,CALIFORNIA,3440,12333.0,885020,59.70940729126468,1482212,146607.0,3440_20201231
13.377708697553429,0.7905885862768419,20201231,9.71,1653658,NEW YORK,12944,11872.0,1134779,75.61478127080228,1500737,136853.0,12944_20201231
11.084870812561276,1.7234870423451782,20201231,19.5,1651034,WISCONSIN,19772,27109.0,1267521,90.90036122882343,1394407,146566.0,19772_20201231
0.0,0.868961057087281,20201231,9.02,1649262,PENNSYLVANIA,7900,13560.0,1354010,94.74232935661058,1429150,156866.0,7900_20201231
14.70987109094227,0.9462458086074127,20201231,7.81,1648971,WISCONSIN,57265,14978.0,1223613,92.73244820611303,1319509,195563.0,57265_20201231
12.240437335283373,1.4575195246076584,20201231,16.22,1648084,TENNESSEE,21573,22500.0,1258547,86.9178499875343,1447973,145935.0,21573_20201231
14.586843856939979,0.7217652440015291,20201231,6.92,1645362,WASHINGTON,28405,10615.0,1145930,85.55834711484259,1339355,165285.0,28405_20201231
13.600411147025474,1.0369540925370466,20201231,9.78,1644645,VIRGINIA,8675,16106.0,1193906,85.28429981005962,1399913,172401.0,8675_20201231
14.597470893089435,1.1121992665948996,20201231,10.44,1643410,VIRGINIA,57742,16483.0,1287386,89.27780859916781,1442000,177634.0,57742_20201231
0.0,1.7345750118921217,20201231,16.63,1640007,NEBRASKA,20488,25168.0,928271,64.00191673906149,1450380,163006.0,20488_20201231
20.155197784029355,1.0505343994331464,20201231,9.35,1634023,TEXAS,24563,16036.0,957967,66.0338093721609,1450722,175884.0,24563_20201231
0.0,0.47193530448774834,20201231,5.49,1613806,CALIFORNIA,57417,6382.0,1039209,75.15664731356367,1382724,136583.0,57417_20201231
13.353899411175249,1.22528431344772,20201231,12.62,1612835,TENNESSEE,22354,18423.0,1233588,91.28756231864968,1351321,154870.0,22354_20201231
0.0,1.071465088175936,20201231,9.72,1611748,WISCONSIN,15091,15614.0,1138238,81.48051641260035,1396945,167596.0,15091_20201231
11.935547440052662,0.7702193743045012,20201231,9.22,1610627,PENNSYLVANIA,11112,11563.0,1102709,83.0203125941095,1328240,131654.0,11112_20201231
0.0,1.095608852182271,20201231,9.05,1607194,ILLINOIS,18402,16373.0,708194,61.72684983827289,1147303,185927.0,18402_20201231
16.3433907699955,1.3998943404733966,20201231,12.51,1606710,NORTH DAKOTA,33758,20764.0,886513,65.06780090205476,1362445,176085.0,33758_20201231
16.02615914822632,0.9052649358878861,20201231,6.83,1603046,NEW JERSEY,58513,13806.0,1347459,98.55127052726351,1367267,208818.0,58513_20201231
0.0,0.6830685065237991,20201231,6.45,1596342,ILLINOIS,28808,10557.0,1002578,70.94512069992797,1413174,161678.0,28808_20201231
14.813924964042489,1.6465854978574859,20201231,14.74,1595716,MISSISSIPPI,4993,25124.0,1024988,76.3061154297983,1343258,173091.0,4993_20201231
15.814072008615621,0.6295852430077574,20201231,6.09,1586916,CALIFORNIA,34940,9952.0,1209587,87.08041346362899,1389046,171044.0,34940_20201231
21.157819841650507,1.7400150978584545,20201231,14.0,1585816,WASHINGTON,28453,25258.0,1018180,74.01850135397925,1375575,190303.0,28453_20201231
13.659303330064107,1.9817132905506907,20201231,20.42,1581504,TEXAS,5574,27410.0,1130558,78.79397391185564,1434828,140894.0,5574_20201231
12.085080514241108,1.2540352619816242,20201231,11.18,1579238,ALABAMA,58719,17675.0,1218739,87.16504183602167,1398197,165851.0,58719_20201231
18.74590355660138,1.6671602223882722,20201231,11.51,1579188,IDAHO,18059,23949.0,952764,70.19941424597985,1357225,212408.0,18059_20201231
20.43843064507329,0.4047253326925548,20201231,3.62,1578574,CALIFORNIA,57044,5538.0,1223626,102.07882326540181,1198707,184896.0,57044_20201231
15.303585773079675,0.5864168429972546,20201231,7.8,1573156,CONNECTICUT,18199,8869.0,1030599,81.51757620627305,1264266,118688.0,18199_20201231
17.455216131238174,0.3437320261446493,20201231,3.07,1573030,NEW YORK,20741,5234.0,1111477,81.0979791847861,1370536,170871.0,20741_20201231
14.107520297679677,1.1718023919268352,20201231,14.5,1572959,MINNESOTA,18561,15937.0,1112074,89.59653626081814,1241202,112844.0,18561_20201231
11.561786860098215,0.6104422990398226,20201231,5.06,1572782,ILLINOIS,5744,8922.0,1068346,80.40560067916212,1328696,179918.0,5744_20201231
13.190452293546537,0.394903747197779,20201231,3.36,1571758,GEORGIA,30846,5742.0,1053915,77.12846731033393,1366441,181392.0,30846_20201231
15.238853684541597,2.05510703525357,20201231,18.7,1569457,TEXAS,12769,30520.0,1070972,77.35068075434414,1384567,173458.0,12769_20201231
0.0,1.889587491601391,20201231,12.45,1567652,UTAH,9204,26093.0,758985,59.650249294242656,1272392,219396.0,9204_20201231
0.0,1.855491505910963,20201231,15.92,1566559,ARKANSAS,28905,27599.0,955912,74.57470561343342,1281818,179424.0,28905_20201231
11.977777737817586,1.0633412040078551,20201231,10.28,1564805,GEORGIA,14065,15017.0,1047145,78.56512086624245,1332837,154877.0,14065_20201231
19.163322714804888,1.3627841550311977,20201231,11.23,1563078,TEXAS,26856,19502.0,911299,66.1591771366178,1377434,182223.0,26856_20201231
13.715246293945505,0.7284920513206418,20201231,8.28,1560922,MASSACHUSETTS,90188,11220.0,1178517,89.2912641293716,1319857,143138.0,90188_20201231
0.0,0.42455578564643953,20201231,4.08,1548388,MAINE,13063,6128.0,1125984,81.17276852816396,1387145,153322.0,13063_20201231
17.017197680493606,1.1942379223575992,20201231,20.22,1544574,FLORIDA,34997,13398.0,1415801,252.2711155300398,561222,78410.0,34997_20201231
14.278484435635086,1.132980422646772,20201231,11.04,1544271,OHIO,9443,15534.0,1126330,85.07480386032785,1323929,155267.0,9443_20201231
12.697346079741012,0.5050743944762829,20201231,5.58,1543304,TEXAS,58581,5403.0,1238409,89.06399342381107,1390471,147552.0,58581_20201231
15.325300997332839,1.02430680549413,20201231,10.75,1534167,PENNSYLVANIA,8405,14341.0,1002361,72.91027628279872,1374787,142884.0,8405_20201231
15.990168158569427,1.7437902549421493,20201231,14.24,1531661,IOWA,4433,24729.0,980948,74.74453311144993,1312401,183137.0,4433_20201231
12.162513975834633,1.1952390815338598,20201231,12.67,1529800,ARIZONA,57620,12407.0,768029,56.590979090128045,1357158,153908.0,57620_20201231
17.01438725626711,0.778356745044325,20201231,7.53,1527478,MASSACHUSETTS,26336,10972.0,1109781,81.06597223490397,1368985,151323.0,26336_20201231
12.581632783200583,1.4736991617284292,20201231,14.49,1526801,NORTH DAKOTA,9123,20668.0,1324915,103.33428484967601,1282164,151324.0,9123_20201231
13.13230546752045,0.9585951470186619,20201231,9.83,1525503,ILLINOIS,34076,13598.0,870331,65.01426408312088,1338677,148375.0,34076_20201231
0.0,1.1817361684159537,20201231,8.16,1524188,MAINE,17658,16277.0,1114755,86.78161724865946,1284552,211814.0,17658_20201231
13.573543200487215,0.9842489486701099,20201231,8.09,1519781,IOWA,14382,14115.0,876981,66.57882929562324,1317207,179233.0,14382_20201231
13.475018884212798,1.096448818060432,20201231,11.37,1513222,TEXAS,26906,14004.0,750877,60.83133026939489,1234359,140367.0,26906_20201231
13.136516260813355,1.0619036636716606,20201231,11.93,1511435,CALIFORNIA,33457,14292.0,997246,72.89495555381748,1368059,129412.0,33457_20201231
19.94253317373901,1.1901191832817815,20201231,8.75,1506348,VIRGINIA,6821,16668.0,761184,58.629600560120096,1298293,187926.0,6821_20201231
18.241572788508634,1.1428774796308352,20201231,8.88,1504675,SOUTH DAKOTA,4016,15928.0,1004886,77.95373444627177,1289080,187926.0,4016_20201231
14.596599785930886,0.887432228004668,20201231,6.9,1504625,MASSACHUSETTS,90141,12074.0,1314810,102.7845746136227,1279190,183344.0,90141_20201231
14.242313346022609,0.7650402890579582,20201231,6.55,1501742,FLORIDA,57369,10820.0,1023418,80.21592235323072,1275829,171001.0,57369_20201231
16.655164773278063,1.4578287494214288,20201231,12.92,1500103,WASHINGTON,6161,19597.0,774762,59.693412907908304,1297902,173241.0,6161_20201231
14.246115385751642,1.0417597532025007,20201231,9.48,1499686,MICHIGAN,14816,15015.0,1071818,84.85547577012295,1263110,161406.0,14816_20201231
16.440753994756726,0.8036862999092358,20201231,7.72,1498233,MASSACHUSETTS,26484,11674.0,1139603,87.15872927251411,1307503,157673.0,26484_20201231
19.13431335594924,1.0191579375999433,20201231,10.76,1497538,SOUTH CAROLINA,2102,14066.0,581089,46.82916018599853,1240870,132007.0,2102_20201231
15.205584928905086,1.2535864857752714,20201231,12.06,1496707,KENTUCKY,5854,16940.0,992990,76.23723608445297,1302500,144267.0,5854_20201231
16.906255627894126,0.6077055366257709,20201231,5.96,1495891,NEW YORK,660,8314.0,810784,61.2102320040405,1324589,140385.0,660_20201231
0.0,1.3090707679523486,20201231,13.73,1495421,IOWA,15555,17291.0,1264937,95.40199803605395,1325902,139502.0,15555_20201231
13.922430674123925,1.12443377956687,20201231,11.25,1495264,INDIANA,29523,16009.0,965449,74.08613322856108,1303144,151023.0,29523_20201231
11.652113021619606,1.110950387584377,20201231,12.94,1492816,ILLINOIS,3809,15130.0,1195840,98.19553873125228,1217815,121527.0,3809_20201231
0.0,1.0195836506870297,20201231,9.87,1492424,ILLINOIS,3775,14511.0,925595,73.38443949715213,1261296,154836.0,3775_20201231
13.095175291352934,1.5583609602058952,20201231,19.03,1489199,VIRGINIA,35274,20490.0,1155798,122.01190140644349,947283,121382.0,35274_20201231
13.448735019973368,0.9923484828637789,20201231,11.83,1481336,ILLINOIS,3664,13106.0,980963,72.55777658610552,1351975,118834.0,3664_20201231
22.696968387806635,2.2567802080694057,20201231,11.2,1478932,SOUTH DAKOTA,14712,31905.0,1012572,86.16255441682522,1175188,270119.0,14712_20201231
0.0,0.6142883557481507,20201231,5.13,1477860,TEXAS,18355,8578.0,675734,51.86686766593185,1302824,169726.0,18355_20201231
14.309029733402287,2.6926612698492467,20201231,29.12,1469790,OHIO,28263,31077.0,1178509,105.57325796496445,1116295,125172.0,28263_20201231
22.07867501990239,1.0162480097230806,20201231,10.02,1469216,OKLAHOMA,4190,13937.0,526973,44.46856915258986,1185046,147890.0,4190_20201231
16.83060560755385,0.9716612367882307,20201231,6.88,1468929,WISCONSIN,34295,13971.0,1017453,94.89811622035288,1072153,205743.0,34295_20201231
13.009077455515808,0.8633390802211841,20201231,8.7,1462936,NEW YORK,7153,12561.0,1094704,87.40556448921387,1252442,147234.0,7153_20201231
15.258809272753027,0.9816534923486436,20201231,10.22,1461307,PENNSYLVANIA,7493,12614.0,814072,64.58326061086869,1260500,141463.0,7493_20201231
0.0,0.8620644221320932,20201231,7.0,1457394,ILLINOIS,12406,11777.0,462684,36.74947697498535,1259022,176631.0,12406_20201231
12.680473588637764,0.995212809547822,20201231,12.15,1452171,OKLAHOMA,10667,13310.0,999828,75.43269981598799,1325457,117726.0,10667_20201231
15.795855005675755,1.08921789330786,20201231,10.05,1451413,PENNSYLVANIA,7472,14675.0,891259,69.21690358736036,1287632,151700.0,7472_20201231
12.8403135376543,0.5543380056215704,20201231,6.38,1450419,MISSISSIPPI,12204,7359.0,647521,59.00576460789549,1097386,117078.0,12204_20201231
21.39362166007238,0.9931886087427948,20201231,6.76,1445224,CONNECTICUT,18238,13073.0,988467,88.63012789705112,1115272,203711.0,18238_20201231
0.0,1.0081412796659892,20201231,9.69,1442501,MISSOURI,58115,12021.0,1164314,90.25494020284832,1290028,137657.0,58115_20201231
13.083636673964346,1.0056092362409688,20201231,12.49,1442344,PENNSYLVANIA,57228,13169.0,1133672,91.95352326878232,1232875,111950.0,57228_20201231
17.581317705809745,0.8126706922884477,20201231,6.44,1434905,WASHINGTON,29922,10726.0,912276,73.15689571800775,1247013,168828.0,29922_20201231
0.0,0.5288702794134615,20201231,4.3,1432367,KENTUCKY,57415,7095.0,855340,69.89670839734579,1223720,166452.0,57415_20201231
12.581442116207592,0.782657323876016,20201231,7.92,1427844,CALIFORNIA,57510,10351.0,980925,77.955130650391,1258320,142145.0,57510_20201231
13.15430429744446,0.8841769563609434,20201231,10.11,1427208,PENNSYLVANIA,7714,11753.0,915846,74.57622426137988,1228067,121427.0,7714_20201231
17.01414487036533,0.5059739814149512,20201231,4.31,1426797,MASSACHUSETTS,90227,6701.0,1070874,85.72855833390038,1249145,159451.0,90227_20201231
13.531646293956854,0.7452499103226249,20201231,6.76,1425175,IOWA,14207,10604.0,1080189,89.95697810763635,1200784,161273.0,14207_20201231
13.630794812940842,0.8198174244438536,20201231,10.54,1423001,NEW YORK,7151,10730.0,1002314,77.91680594531985,1286390,116911.0,7151_20201231
15.5898424943748,1.3717699897371283,20201231,10.98,1422872,CALIFORNIA,57591,17550.0,1220858,102.18231914722662,1194784,168486.0,57591_20201231
0.0,1.3502944948055755,20201231,11.34,1422506,TEXAS,15809,17307.0,766390,63.40057875291817,1208806,158621.0,15809_20201231
13.639998026778263,0.6942606307989324,20201231,6.94,1421973,SOUTH DAKOTA,6063,9070.0,892524,70.86589040497677,1259455,135257.0,6063_20201231
15.739575783626849,1.7044144811455584,20201231,16.96,1421797,WISCONSIN,12517,22182.0,1004073,93.4506469404584,1074442,146679.0,12517_20201231
20.274690813716507,2.0162772536231133,20201231,18.82,1421675,NEW MEXICO,2240,27316.0,749400,63.09403233506012,1187751,160735.0,2240_20201231
20.66252976515011,10.974455008036047,20201231,87.34,1419636,ILLINOIS,35518,116340.0,1276971,107.7052772567172,1185616,160639.0,35518_20201231
13.037589625315338,-0.7644104635012089,20201231,-7.56,1414416,PENNSYLVANIA,7848,-10461.0,1031982,84.03639034606985,1228018,128985.0,7848_20201231
15.852639651275426,0.9048013336556514,20201231,8.17,1413741,NORTH CAROLINA,5956,12112.0,947870,77.51952565937437,1222750,152598.0,5956_20201231
0.0,0.7429894333373589,20201231,6.81,1412929,WISCONSIN,5285,9413.0,867356,69.3977515396057,1249833,141055.0,5285_20201231
11.30847332309358,0.19091928933311203,20201231,1.98,1409281,ILLINOIS,57103,2579.0,1039879,85.52325763096039,1215902,136602.0,57103_20201231
18.380700532349113,1.7316220058056084,20201231,15.18,1402300,INDIANA,29566,19966.0,334364,30.290106099257883,1103872,152538.0,29566_20201231
13.600478397842458,0.7454618723311461,20201231,7.42,1398699,SOUTH DAKOTA,4009,9353.0,874928,71.37666321311154,1225790,133221.0,4009_20201231
372.2452400910071,12.862828634518703,20201231,15.75,1397798,CALIFORNIA,23472,184098.0,0,0.0,1612,1125276.0,23472_20201231
13.93979964482686,0.8449617155021566,20201231,7.79,1396533,SOUTH CAROLINA,34047,10917.0,878788,73.63980693168868,1193360,147140.0,34047_20201231
0.0,1.0807623688138768,20201231,7.76,1395233,TEXAS,3210,14169.0,841419,70.59962175432825,1191818,193558.0,3210_20201231
12.675896271200394,0.8029908907591967,20201231,7.22,1391248,OHIO,13716,10426.0,1091504,88.99825754851672,1226433,149272.0,13716_20201231
15.571209638416533,0.7142503352089253,20201231,7.18,1387704,WASHINGTON,29058,9777.0,1100582,98.86375783642389,1113231,140114.0,29058_20201231
14.155165982842224,1.1831091934285975,20201231,10.7,1387224,TEXAS,24897,16736.0,1003922,82.25976275555563,1220429,159614.0,24897_20201231
0.0,0.6102707313438313,20201231,6.63,1384496,MAINE,17748,8149.0,1055902,86.7681137030743,1216924,126717.0,17748_20201231
24.64944020077239,0.20010316296449576,20201231,2.02,1382486,MASSACHUSETTS,23298,2669.0,608422,49.36426737199953,1232515,130833.0,23298_20201231
12.876623192915948,0.2871329082337008,20201231,3.21,1381419,KENTUCKY,287,3750.0,946077,75.91865328381637,1246172,128614.0,287_20201231
0.0,0.47794104977306956,20201231,9.14,1377593,NEW YORK,57807,4438.0,1253643,293.27863790126753,427458,56279.0,57807_20201231
17.396711420990382,1.42618250674386,20201231,9.79,1376079,KANSAS,1143,19179.0,753420,66.19026868986457,1138264,202343.0,1143_20201231
17.13896914448338,0.7376164211837635,20201231,6.39,1375929,TEXAS,22957,10170.0,795367,65.7124444903439,1210375,160112.0,22957_20201231
0.0,0.0,20201231,,1375837,NEW YORK,33693,,734005,77.64947951929587,945280,,33693_20201231
16.228651111296273,0.80108712134827,20201231,6.8,1375194,CALIFORNIA,57873,10386.0,1088373,98.9902453443689,1099475,159603.0,57873_20201231
0.0,0.6335308146070642,20201231,6.66,1369376,CONNECTICUT,18258,7944.0,881728,72.5663833345404,1215064,124170.0,18258_20201231
13.728565840795254,1.3392998107711054,20201231,12.66,1369330,GEORGIA,58374,16457.0,1006932,83.61298937038572,1204277,138509.0,58374_20201231
10.6322818337063,0.8579256169164856,20201231,10.42,1368496,MINNESOTA,58057,9568.0,1064628,93.40103838588722,1139846,100668.0,58057_20201231
14.522600697167256,1.0887370430970358,20201231,10.07,1366793,CALIFORNIA,57944,13899.0,1110401,92.25978950761865,1203559,140311.0,57944_20201231
14.202242817365354,0.668700336757686,20201231,6.58,1365796,MAINE,17751,8166.0,990984,85.00543408798677,1165789,128281.0,17751_20201231
0.0,1.1795834987030385,20201231,12.47,1364147,OHIO,58433,13416.0,961631,77.90807046823541,1234315,124725.0,58433_20201231
14.16767122302724,-1.632077729949022,20201231,-17.9,1357283,PENNSYLVANIA,7598,-20427.0,1131377,110.27463953378435,1025963,118881.0,7598_20201231
0.0,1.3341999177500548,20201231,11.03,1356056,WISCONSIN,22334,16948.0,1143739,104.37850954724617,1095761,156378.0,22334_20201231
19.19099093660318,0.6979130382701592,20201231,5.56,1352346,PENNSYLVANIA,29520,8856.0,913442,77.14236731894883,1184099,163965.0,29520_20201231
0.0,1.4359245594772971,20201231,10.31,1349113,WEST VIRGINIA,34837,18396.0,892832,78.04386838261453,1144013,179286.0,34837_20201231
15.570823689651938,1.1869194120913313,20201231,12.12,1345450,TEXAS,15511,14869.0,705502,58.783064859491795,1200179,132780.0,15511_20201231
0.0,1.9451897895231294,20201231,9.9,1345414,NEW YORK,13397,24184.0,120065,11.29090502154455,1063378,261608.0,13397_20201231
13.30436311204214,-0.1051147098770923,20201231,-1.14,1345339,MASSACHUSETTS,90282,-1333.0,1155440,106.4567457279191,1085361,113622.0,90282_20201231
14.694431662406435,0.7163894510522698,20201231,6.82,1344287,MINNESOTA,22180,7445.0,641502,63.42167521678479,1011487,113089.0,22180_20201231
15.494203170781883,0.8978179486140145,20201231,10.28,1344135,TEXAS,1210,9923.0,816257,73.67492330201631,1107917,115707.0,1210_20201231
13.43087733020208,1.8613992235864611,20201231,19.89,1344013,IOWA,12855,23234.0,1126972,107.63799878128218,1047002,127939.0,12855_20201231
15.029542935700322,1.4257922558202711,20201231,12.16,1339412,MISSOURI,57813,18233.0,1000152,86.30928546772523,1158800,151030.0,57813_20201231
12.76537317277813,1.0459707367088273,20201231,8.94,1332475,ALABAMA,58558,12960.0,1023952,89.83437764843984,1139822,152671.0,58558_20201231
23.42581556036182,1.9023778768409845,20201231,12.23,1329522,TEXAS,25679,22907.0,687939,62.894577330162726,1093797,194514.0,25679_20201231
14.045685089679521,0.9866576915342786,20201231,10.36,1329235,CALIFORNIA,58291,12031.0,994295,89.06037827786476,1116428,122660.0,58291_20201231
13.862295668063638,1.6940543708580853,20201231,16.45,1328139,ILLINOIS,15752,21239.0,1037192,91.02319389265816,1139481,138932.0,15752_20201231
12.610513600364182,0.9689273906639354,20201231,13.84,1320462,CALIFORNIA,57176,9091.0,582075,46.84779887982191,1242481,70208.0,57176_20201231
11.517155930186048,1.000491500475695,20201231,8.95,1319579,TENNESSEE,9963,12470.0,953225,86.8491495712323,1097564,146416.0,9963_20201231
17.832683567527,2.1219939366959863,20201231,21.31,1315757,CALIFORNIA,34252,26122.0,189555,17.082936799757753,1109616,134044.0,34252_20201231
15.950859859214761,0.39936615434425426,20201231,3.46,1315286,NEW YORK,31189,4786.0,1159623,111.28947742200485,1041988,141985.0,31189_20201231
22.759205022316216,1.463073148194396,20201231,11.62,1311546,CALIFORNIA,32282,18747.0,1193070,139.0696286487608,857894,166849.0,32282_20201231
0.0,2.0158979131218393,20201231,17.47,1307608,WISCONSIN,16160,23283.0,868522,82.02425249796951,1058860,142575.0,16160_20201231
10.947346775265215,0.9966704788967693,20201231,12.52,1305516,PENNSYLVANIA,14359,12767.0,978857,93.73439127903413,1044288,104753.0,14359_20201231
12.084850853281313,0.8554681196442985,20201231,9.1,1305308,NEBRASKA,5415,10189.0,846565,76.02349947061533,1113557,115359.0,5415_20201231
13.20469977520799,0.8971770236990776,20201231,8.02,1305170,KENTUCKY,9314,11475.0,949638,84.43898691497043,1124644,150560.0,9314_20201231
0.0,1.2539467413698289,20201231,11.85,1304669,IOWA,4506,14835.0,635603,64.23963413093463,989425,129795.0,4506_20201231
0.0,0.8987085188703798,20201231,8.42,1303810,IOWA,11771,10788.0,797752,72.92272450133413,1093969,135628.0,11771_20201231
0.0,1.1909119374889854,20201231,7.29,1301976,CALIFORNIA,8011,14407.0,649378,59.363453033269884,1093902,203413.0,8011_20201231
11.436239565924538,0.6559974873654456,20201231,7.06,1298458,ILLINOIS,34681,8271.0,1038362,95.9580445430182,1082100,119487.0,34681_20201231
18.770155244122165,0.1997502288192482,20201231,1.14,1294798,UTAH,57449,2515.0,1102191,103.18478671974177,1068172,218474.0,57449_20201231
0.0,1.111577310936498,20201231,10.72,1294623,KENTUCKY,8774,12939.0,775671,73.99830952807976,1048228,124450.0,8774_20201231
13.567117539252783,1.0416258953383695,20201231,10.09,1293663,CONNECTICUT,18467,12774.0,1030473,91.10828775589236,1131042,132407.0,18467_20201231
14.31838813179983,1.579068038310453,20201231,14.11,1289309,KENTUCKY,34254,19615.0,1000210,95.33327233284913,1049172,150345.0,34254_20201231
15.740850782520855,1.2060445465392287,20201231,9.58,1288228,ILLINOIS,22444,14499.0,892138,80.649106804665,1106197,161440.0,22444_20201231
431.60130892367556,0.5145611520722422,20201231,0.55,1284742,UTAH,13718,6650.0,0,0.0,0,1220028.0,13718_20201231
16.26658976310532,0.8006431421070092,20201231,7.8,1284031,LOUISIANA,16546,8288.0,621918,53.39433567658342,1164764,111444.0,16546_20201231
16.059846586162376,1.8151330622347774,20201231,16.1,1281440,TENNESSEE,20954,21771.0,909200,80.68753017351547,1126816,140732.0,20954_20201231
12.59325372837118,1.1036484109107052,20201231,13.15,1278325,KENTUCKY,33119,12351.0,775665,68.26444535385671,1136265,101259.0,33119_20201231
0.0,1.3798569819485467,20201231,15.66,1276708,CALIFORNIA,34805,14686.0,795371,69.22186529877278,1149017,106925.0,34805_20201231
14.416999260373528,1.5130895790559513,20201231,15.82,1270497,ILLINOIS,58264,16760.0,954052,83.40650675171219,1143858,114169.0,58264_20201231
11.94590741353956,0.4784591764124912,20201231,5.34,1268754,PENNSYLVANIA,7542,5792.0,967000,91.64825645589463,1055121,111513.0,7542_20201231
15.361505467471062,0.9769984342401073,20201231,12.32,1268649,TENNESSEE,8432,11591.0,707880,61.444289746785785,1152068,94406.0,8432_20201231
14.350361234164735,0.933181273151654,20201231,7.93,1267488,WISCONSIN,13023,11017.0,806408,76.2655231995642,1057369,144542.0,13023_20201231
16.19116426158653,1.0487681594942375,20201231,10.84,1263319,MASSACHUSETTS,90169,8341.0,900173,79.837251997765,1127510,127236.0,90169_20201231
0.0,0.8105292112260463,20201231,6.9,1262604,CONNECTICUT,15912,9724.0,1039887,100.16808875857059,1038142,145600.0,15912_20201231
14.655983769518482,0.6016630673557534,20201231,6.19,1261339,MASSACHUSETTS,90259,7257.0,831340,74.67382858990655,1113295,123295.0,90259_20201231
0.0,-0.3688208067377247,20201231,-3.57,1251761,CALIFORNIA,58490,-4276.0,971805,87.01832586843268,1116782,118998.0,58490_20201231
17.074506694808342,0.8276971143541433,20201231,6.49,1250922,TEXAS,34885,9322.0,920821,95.09037923755943,968364,149751.0,34885_20201231
14.397120975669356,1.3445311226366898,20201231,13.59,1250802,MICHIGAN,11406,15802.0,1082967,100.7859308604198,1074522,123927.0,11406_20201231
14.16015445633983,1.3821228922517608,20201231,11.43,1250465,OHIO,13339,15955.0,867394,81.91161152814279,1058939,143244.0,13339_20201231
13.540424892416233,1.0334270969464407,20201231,10.2,1249974,WISCONSIN,19608,11860.0,979377,97.761045790257,1001807,121852.0,19608_20201231
11.566559962446426,0.9320006572310042,20201231,10.52,1249736,ILLINOIS,19506,10766.0,983988,93.68004257543288,1050371,107167.0,19506_20201231
14.233912789277461,1.7066691614813803,20201231,14.38,1248320,GEORGIA,17910,18972.0,828636,75.93053473446543,1091308,149468.0,17910_20201231
14.925774565084412,1.1215766162720167,20201231,8.24,1246369,CALIFORNIA,58728,13132.0,811971,78.40956167296444,1035551,168910.0,58728_20201231
16.708181560407443,1.9649368500308337,20201231,15.15,1246129,MONTANA,30182,23190.0,883156,85.09943697827987,1037793,169145.0,30182_20201231
14.33266948712297,1.122307573020368,20201231,10.51,1243178,ILLINOIS,35230,13635.0,973299,92.51891634980988,1052000,136867.0,35230_20201231
13.96316869480298,0.2596445152818421,20201231,2.58,1242890,NEW YORK,58424,3219.0,1027250,96.42108582954985,1065379,126631.0,58424_20201231
21.460679788020396,1.661416661713832,20201231,11.66,1242688,MISSOURI,1068,17611.0,830419,77.47652852636558,1071833,159586.0,1068_20201231
0.0,1.2834833273194235,20201231,9.82,1241419,MAINE,17897,15480.0,1040042,104.67232344052084,993617,170013.0,17897_20201231
17.278869896445457,0.9770181791776541,20201231,9.44,1240380,MISSISSIPPI,8235,11625.0,565145,51.34405134178006,1100702,124952.0,8235_20201231
18.098002442032037,0.7539509783159186,20201231,7.65,1238296,PENNSYLVANIA,8426,8822.0,634360,58.28323727569323,1088409,120967.0,8426_20201231
0.0,0.9476809877420094,20201231,9.37,1236230,KENTUCKY,734,11229.0,761401,77.11006753958038,987421,123882.0,734_20201231
0.0,1.2425973785995352,20201231,12.38,1235066,CALIFORNIA,58828,13772.0,838602,77.18422743245706,1086494,130919.0,58828_20201231
20.37017505825184,2.348427674988728,20201231,17.26,1234092,MAINE,19690,29064.0,991812,99.26796019721237,999126,181962.0,19690_20201231
