ACTIVE,ROA,REPDTE,ROE,ASSET,state,INTINC,LNCI,NONIX,NETINC,LNLSDEPR,DEP,SC,LNCON,city,RBCRWAJ,LNRE,cert_id,NONII,LNLSNET,EQTOT,ID,loan_to_deposit_ratio,capital_adequacy_ratio,npl_ratio,cost_to_income_ratio,net_interest_margin,risk_tier,size_bucket
1,1.4308166165378864,20231231,15.43,13046223,TEXAS,526703.0,1155098,213344.0,184320.0,62.66230901851407,11289576,4687256,676284.0,ABILENE,17.586447652588305,5022209,3066,74740.0,7074309,1320249.0,3066_20231231,62.66230901851407,17.586447652588305,0.0008857728580772209,35.472023117735176,4.037206783909795,LOW,Large ($10B-$250B)
1,4.185101161764169,20231231,26.53,12950513,UTAH,2730388.0,9963,1290079.0,531463.0,106.29998775067222,9339288,106278,11308831.0,DRAPER,17.97050370058505,0,57570,484052.0,9927662,1888097.0,57570_20231231,106.29998775067222,17.97050370058505,0.0010707454358405053,40.1338646856062,21.083242030643884,LOW,Large ($10B-$250B)
1,0.961943931180223,20231231,8.9,12589424,TENNESSEE,678220.0,1696876,322989.0,122832.0,88.23593022909279,10569735,1472009,367747.0,NASHVILLE,14.247128749031882,7344024,8663,84512.0,9326304,1449532.0,8663_20231231,88.23593022909279,14.247128749031882,0.0009460975133246008,42.346328723588364,5.387220257257202,LOW,Large ($10B-$250B)
1,0.6280964232274452,20231231,7.65,12425425,MASSACHUSETTS,576249.0,1319257,297991.0,76144.0,83.23381642089129,10736701,1578597,193514.0,PITTSFIELD,13.286519626487852,7265885,23621,66352.0,8936566,1029883.0,23621_20231231,83.23381642089129,13.286519626487852,0.0009313847894246098,46.37263247333882,4.637660281237865,LOW,Large ($10B-$250B)
1,0.9659472804160286,20231231,7.06,12384382,TEXAS,726795.0,2159429,228974.0,119647.0,92.17893233486933,10364186,1266939,10251.0,DALLAS,12.901888745599022,6501125,57665,21965.0,9553596,1727346.0,57665_20231231,92.17893233486933,12.901888745599022,0.0009648611092081907,30.580426304823977,5.86864164881219,LOW,Large ($10B-$250B)
1,1.17085372516994,20231231,10.13,12254786,ILLINOIS,480438.0,1290790,276226.0,143487.0,72.77290321102909,10390781,2959660,295551.0,CHAMPAIGN,16.452705657826726,5641889,16450,124629.0,7561673,1478118.0,16450_20231231,72.77290321102909,16.452705657826726,0.0009623915661392537,45.652134391728524,3.920411176498716,LOW,Large ($10B-$250B)
1,0.5139887043650424,20231231,5.52,12219446,NEW YORK,719820.0,2733037,292252.0,63970.0,78.47309452807443,10324647,2578651,11413.0,NEW YORK,15.550595343567677,4370422,19977,74415.0,8102070,1213407.0,19977_20231231,78.47309452807443,15.550595343567677,0.0009685561162526913,36.796665974176406,5.890774426271044,LOW,Large ($10B-$250B)
1,0.9467574388682558,20231231,8.31,12114629,NORTH CAROLINA,488643.0,656337,259669.0,111941.0,80.12792707096939,10037594,2723057,68443.0,SOUTHERN PINES,15.61344191187464,7177870,15019,64836.0,8042916,1476427.0,15019_20231231,80.12792707096939,15.61344191187464,0.0009962546801554235,46.9157818092466,4.033495371587525,LOW,Large ($10B-$250B)
1,0.5752929135585397,20231231,5.27,12035854,CALIFORNIA,415708.0,159359,197613.0,70007.0,76.66419686673737,8670068,4416943,181361.0,LONG BEACH,17.514707820491367,6258555,1225,12690.0,6646838,1351445.0,1225_20231231,76.66419686673737,17.514707820491367,0.0011533934912621214,46.1283666123558,3.453913615103673,LOW,Large ($10B-$250B)
1,0.9739751692285442,20231231,16.55,11965308,MISSOURI,543278.0,4611829,52897.0,91647.0,67.87208189424973,11185938,3332312,1465555.0,SAINT LOUIS,12.499403583812027,1528515,57358,-2628.0,7592129,721007.0,57358_20231231,67.87208189424973,12.499403583812027,0.0008939795661302612,9.783963747341163,4.5404430876330135,LOW,Large ($10B-$250B)
1,2.05311635145619,20231231,14.19,11959686,UTAH,620394.0,0,86952.0,244816.0,118.24788758655838,7680078,2227282,9103524.0,SALT LAKE CITY,16.631887424088056,17267,35141,110501.0,9081530,1807278.0,35141_20231231,118.24788758655838,16.631887424088056,0.001302070109183787,11.896647261234513,5.1873769930080105,LOW,Large ($10B-$250B)
1,0.9397204994326452,20231231,8.5,11610522,MARYLAND,623619.0,802709,150696.0,104951.0,89.10658238110408,8846434,2478491,951.0,BETHESDA,14.806914882320898,6433230,34742,22084.0,7882755,1269022.0,34742_20231231,89.10658238110408,14.806914882320898,0.0011303989833643705,23.338284009831145,5.371153855097988,LOW,Large ($10B-$250B)
1,0.3003111404948055,20231231,3.25,11506265,PENNSYLVANIA,495689.0,939253,311462.0,34542.0,93.34035525654237,9449453,1842187,254907.0,PITTSBURGH,17.126215831662485,7675162,32245,42878.0,8820153,1094474.0,32245_20231231,93.34035525654237,17.126215831662485,0.0010582623142313106,57.831616122042384,4.307992211199725,MEDIUM,Large ($10B-$250B)
1,0.5259327987475516,20231231,6.77,11435840,WASHINGTON,437851.0,1252117,257280.0,57158.0,78.15352519510529,8142911,3564583,127578.0,SPOKANE,13.140382393240776,4729450,1281,57354.0,6363972,862494.0,1281_20231231,78.15352519510529,13.140382393240776,0.0012280620529930883,51.9542411728476,3.8287611579035734,LOW,Large ($10B-$250B)
1,1.4995453232273992,20231231,13.73,11410200,PENNSYLVANIA,529717.0,1405555,264050.0,164810.0,96.0230926201381,9248669,1439335,1357644.0,INDIANA,13.007761987017592,6093553,7468,97302.0,8880858,1284766.0,7468_20231231,96.0230926201381,13.007761987017592,0.001081236662269998,42.11196151950738,4.642486547124502,LOW,Large ($10B-$250B)
1,1.67401714185549,20231231,16.95,11232529,PUERTO RICO,648004.0,1309675,355647.0,170659.0,75.72113990238405,9774837,2648392,2873166.0,SAN JUAN,14.267409323804337,2913502,31469,102372.0,7401618,1094584.0,31469_20231231,75.72113990238405,14.267409323804337,0.0010230349621175268,47.3958388861051,5.7689946760876385,LOW,Large ($10B-$250B)
1,0.7391133750598275,20231231,11.19,11206067,NORTH CAROLINA,687383.0,4098381,302585.0,78019.0,85.77894506414343,10369730,1127805,0.0,WILMINGTON,11.651636182749474,4540969,58665,95449.0,8895045,765711.0,58665_20231231,85.77894506414343,11.651636182749474,0.0009643452626056802,38.65261001083247,6.134025434615017,LOW,Large ($10B-$250B)
1,0.8362494546328125,20231231,7.24,11130342,NEW JERSEY,491038.0,536205,182410.0,91661.0,95.80392100966677,8629461,1800356,4067.0,NEWFOUNDLAND,13.42673288782128,7521773,19953,24886.0,8267362,1301267.0,19953_20231231,95.80392100966677,13.42673288782128,0.0011588209275179527,35.35598266411332,4.411706306958043,LOW,Large ($10B-$250B)
1,1.2806763184072298,20231231,9.17,10636734,TEXAS,590809.0,1193188,286227.0,137156.0,88.0253010196101,8899088,1395680,49584.0,HOUSTON,13.645315172848594,6446744,58629,25315.0,7833449,1556567.0,58629_20231231,88.0253010196101,13.645315172848594,0.001123710654395147,46.45607053125669,5.554421122122637,LOW,Large ($10B-$250B)
1,0.8065242476584815,20231231,6.84,10525457,NEW YORK,490812.0,1224040,216613.0,76706.0,31.957808306563894,8922799,2737340,9581.0,NEW YORK,26.62705188637993,972823,26876,148244.0,2851531,1164371.0,26876_20231231,31.957808306563894,26.62705188637993,0.001120724561877949,33.89577752184472,4.66309443855977,LOW,Large ($10B-$250B)
1,1.749629561002986,20231231,16.64,10473539,OKLAHOMA,524517.0,1380405,269351.0,181146.0,69.1741494145196,9216534,1290710,444834.0,OKLAHOMA CITY,15.682337861893695,4312745,27476,150076.0,6375459,1120362.0,27476_20231231,69.1741494145196,15.682337861893695,0.0010850065762248585,39.92792691296827,5.008020689090861,LOW,Large ($10B-$250B)
1,0.3547970233055568,20231231,3.8,10336879,NEW JERSEY,386450.0,536483,175719.0,35829.0,99.21092206145865,7706970,1417426,2791.0,FAIR LAWN,14.017610459522631,7160611,28834,29814.0,7646156,956801.0,28834_20231231,99.21092206145865,14.017610459522631,0.0012975267841966428,42.21335498625872,3.738555902608515,MEDIUM,Large ($10B-$250B)
1,1.6118798977999553,20231231,40.22,10224000,TEXAS,309000.0,0,103000.0,188000.0,0.0,9517000,8705000,0.0,WESTLAKE,82.42310106716887,0,59108,112000.0,0,674000.0,59108_20231231,0.0,82.42310106716887,,24.46555819477435,3.022300469483568,LOW,Large ($10B-$250B)
1,0.0,20231231,,9946977,CALIFORNIA,,1658675,,,29.363604074782014,9930249,83146,,LOS ANGELES,0.0,1205853,58339,,2915879,,58339_20231231,29.363604074782014,0.0,0.00100702409375636,,,MEDIUM,Mid-Size ($1B-$10B)
1,1.5797727832066506,20231231,14.31,9914570,COLORADO,495415.0,1889971,230523.0,154749.0,91.84057528185231,8296455,1213069,19185.0,GREENWOOD VILLAG,12.084882831785485,4528406,59052,67583.0,7619512,1126544.0,59052_20231231,91.84057528185231,12.084882831785485,0.0012053340854618027,40.945616147837114,4.996837986922277,LOW,Mid-Size ($1B-$10B)
1,1.244533999027376,20231231,10.38,9907411,CALIFORNIA,438354.0,566052,232196.0,123007.0,85.12444786639298,7839588,2288632,71410.0,CHICO,14.66101674043096,5982709,21943,61758.0,6673406,1253492.0,21943_20231231,85.12444786639298,14.66101674043096,0.0012755772369670447,46.428799948811466,4.424506059151074,LOW,Mid-Size ($1B-$10B)
1,0.9462196734321674,20231231,7.58,9848491,NEW JERSEY,490065.0,1104152,143818.0,92416.0,109.12671643541385,7572088,628769,209.0,ENGLEWOOD CLIFFS,13.27815800243817,6929588,57919,14099.0,8263171,1253497.0,57919_20231231,109.12671643541385,13.27815800243817,0.0013206396967388651,28.526035179029048,4.9760415072725355,LOW,Mid-Size ($1B-$10B)
1,1.4233553899492648,20231231,14.9,9798573,OHIO,470898.0,721771,297633.0,140199.0,88.62447513144492,8341136,1333760,1945887.0,NEWARK,12.350357071552532,4215508,6653,99356.0,7392288,991028.0,6653_20231231,88.62447513144492,12.350357071552532,0.0011988774670500517,52.19305783037033,4.805781413273136,LOW,Mid-Size ($1B-$10B)
1,0.0,20231231,,9713421,NEW YORK,,3512471,,,103.08317709018809,7415792,112402,,NEW YORK,0.0,0,33681,,7644434,,33681_20231231,103.08317709018809,0.0,0.0013484736357222533,,,HIGH,Mid-Size ($1B-$10B)
1,0.4813058678306704,20231231,5.67,9698964,FLORIDA,548477.0,1499960,260541.0,45350.0,90.2738684552022,7941842,1444689,388579.0,CORAL GABLES,11.95273660967459,5357149,22953,55508.0,7169408,809907.0,22953_20231231,90.2738684552022,11.95273660967459,0.0012591537328493817,43.136998435391604,5.655006039820335,MEDIUM,Mid-Size ($1B-$10B)
1,0.554613784492104,20231231,10.91,9673192,HAWAII,334783.0,698832,224060.0,53362.0,74.66106123832888,8199195,2337753,268333.0,HONOLULU,13.384674832239638,5203590,32526,60797.0,6121606,529851.0,32526_20231231,74.66106123832888,13.384674832239638,0.001219631927280666,56.64088174326306,3.460936162540762,LOW,Mid-Size ($1B-$10B)
1,0.8122520245684791,20231231,7.98,9656714,LOUISIANA,522994.0,1853599,211897.0,80199.0,90.83462609052611,8345857,1265246,23624.0,CHOUDRANT,13.916906229572723,5264747,12614,34106.0,7580928,1034895.0,12614_20231231,90.83462609052611,13.916906229572723,0.001198199298166743,38.035720696463834,5.415858852193407,LOW,Mid-Size ($1B-$10B)
1,-1.1547549579000222,20231231,-12.21,9588061,KANSAS,361456.0,99551,117246.0,-115777.0,129.8372403453535,6125781,740462,9052.0,TOPEKA,16.449835037521368,7854657,27981,23568.0,7953545,936281.0,27981_20231231,129.8372403453535,16.449835037521368,0.001632444907841139,30.45160821143617,3.76985503116845,MEDIUM,Mid-Size ($1B-$10B)
1,1.614420283940569,20231231,12.33,9545787,PENNSYLVANIA,477773.0,1229186,213335.0,150286.0,100.04013257671427,7542501,969518,114897.0,INDIANA,14.763518173324789,5896491,11124,62323.0,7545528,1268441.0,11124_20231231,100.04013257671427,14.763518173324789,0.001325820175562456,39.49945935537386,5.005066633060218,LOW,Mid-Size ($1B-$10B)
1,1.7513801523803236,20231231,16.1,9541485,ILLINOIS,522592.0,3447885,220930.0,164708.0,96.13193074864746,8225861,604964,673724.0,CHICAGO,11.888561210913638,3601079,33935,117044.0,7907679,1036545.0,33935_20231231,96.13193074864746,11.888561210913638,0.0012156782128946743,34.539957100600965,5.477051004115188,LOW,Mid-Size ($1B-$10B)
1,-0.1768768119771393,20231231,-2.26,9378379,WASHINGTON,400147.0,337863,237859.0,-16809.0,109.21664109117887,6782536,1250876,8111.0,SEATTLE,13.488770219407334,7079004,32489,39501.0,7407658,737748.0,32489_20231231,109.21664109117887,13.488770219407334,0.0014743747766322213,54.10214535264575,4.2666968353486245,MEDIUM,Mid-Size ($1B-$10B)
1,1.1684713625727352,20231231,12.04,9164639,TEXAS,581155.0,2922264,167019.0,101484.0,88.10942051800092,8042148,437880,1456179.0,AMARILLO,11.491826170483112,1919825,14531,67411.0,7085890,878026.0,14531_20231231,88.10942051800092,11.491826170483112,0.0012434488895255347,25.75204373957315,6.341275417395055,LOW,Mid-Size ($1B-$10B)
1,1.5046018353131831,20231231,13.35,9140701,OHIO,439129.0,1334204,256749.0,124344.0,84.87575178913916,7185858,1732694,797965.0,MARIETTA,12.647388063086353,3559873,6544,93213.0,6099051,1072235.0,6544_20231231,84.87575178913916,12.647388063086353,0.0013916222669582393,48.23008517081124,4.804106380900109,LOW,Mid-Size ($1B-$10B)
1,1.6038830359007508,20231231,19.16,9081050,TEXAS,495958.0,2937004,598674.0,147808.0,81.12054280252292,8088098,1620513,99078.0,THE WOODLANDS,10.950173001018854,2841061,23220,455015.0,6561109,814483.0,23220_20231231,81.12054280252292,10.950173001018854,0.0012363846234306262,62.95383780612068,5.4614609544050525,LOW,Mid-Size ($1B-$10B)
1,0.0,20231231,,9027692,NEW YORK,,2450221,,,96.91364794951896,5780546,928043,,NEW YORK,0.0,3071807,33686,,5602138,,33686_20231231,96.91364794951896,0.0,0.0017299403897140513,,,HIGH,Mid-Size ($1B-$10B)
1,2.88813544370406,20231231,18.1,8979372,TEXAS,534197.0,1043022,187894.0,258776.0,90.06778358109351,6353456,1778647,35400.0,LAREDO,19.789260036641505,4746734,19629,118974.0,5722417,1536534.0,19629_20231231,90.06778358109351,19.789260036641505,0.0015739465261111433,28.766433292353767,5.949157691651488,LOW,Mid-Size ($1B-$10B)
1,0.0,20231231,,8938415,CALIFORNIA,,1240176,,,77.97124013540987,1934571,360607,,LOS ANGELES,0.0,258718,33661,,1508409,,33661_20231231,77.97124013540987,0.0,0.005169104674886578,,,MEDIUM,Mid-Size ($1B-$10B)
1,1.485379777292615,20231231,12.59,8870356,ILLINOIS,479725.0,2059376,205668.0,119479.0,91.46624522272693,7216460,1352380,3200.0,CHICAGO,12.968010453560023,3578072,20624,55275.0,6600625,1112515.0,20624_20231231,91.46624522272693,12.968010453560023,0.0013857209767670021,38.44261682242991,5.408182039142511,LOW,Mid-Size ($1B-$10B)
1,1.556780958124985,20231231,14.68,8725747,INDIANA,416907.0,4347157,198690.0,131765.0,90.52876631799909,7039083,1622600,142966.0,SOUTH BEND,15.213442407923727,1758186,9087,93496.0,6372395,1044384.0,9087_20231231,90.52876631799909,15.213442407923727,0.0014206395918331975,38.92806272690403,4.777894660480071,LOW,Mid-Size ($1B-$10B)
1,1.839656247981293,20231231,21.56,8718026,INDIANA,440887.0,579845,149665.0,141480.0,95.96955165846978,7195006,1210376,506194.0,WHITING,11.730429109483723,4678850,12854,56246.0,6905015,730460.0,12854_20231231,95.96955165846978,11.730429109483723,0.0013898529063075139,30.105625657520218,5.057188404806317,LOW,Mid-Size ($1B-$10B)
1,-0.20550531911305986,20231231,-1.69,8712298,NEW JERSEY,715742.0,987580,395607.0,-17672.0,90.79857014358709,6733823,810349,2764333.0,TEANECK,0.0,1415082,58410,-40701.0,6114215,1015123.0,58410_20231231,90.79857014358709,0.0,0.0014850405185880295,58.6048847403343,8.215306684872349,HIGH,Mid-Size ($1B-$10B)
1,5.204628850338787,20231231,34.13,8680849,DELAWARE,2152246.0,0,908156.0,447434.0,154.54145741525994,4339477,94022,7625309.0,WILMINGTON,21.073110877028604,0,27499,158230.0,6706291,1383868.0,27499_20231231,154.54145741525994,21.073110877028604,0.0023044251645993282,39.306013133224496,24.79303579638351,LOW,Mid-Size ($1B-$10B)
1,0.42324219308411415,20231231,3.55,8610839,UTAH,818215.0,199069,537026.0,34581.0,70.04007974205693,7426445,1617309,4629561.0,LEHI,17.06010848204019,563372,32551,281056.0,5201488,1023919.0,32551_20231231,70.04007974205693,17.06010848204019,0.001346539293026475,48.85292161805415,9.502151880902662,LOW,Mid-Size ($1B-$10B)
1,1.03070395301156,20231231,9.16,8603358,OHIO,366542.0,1011452,153714.0,87899.0,94.63421522688981,7180534,946708,196129.0,YOUNGSTOWN,13.521994257412631,5623542,29845,43263.0,6795242,1020330.0,29845_20231231,94.63421522688981,13.521994257412631,0.0013926540839441746,37.50905918668635,4.260452720902698,LOW,Mid-Size ($1B-$10B)
1,0.4216037048500583,20231231,4.11,8536052,NEW YORK,409200.0,764054,147055.0,35827.0,99.36690900666359,6910539,945977,1440.0,UNIONDALE,12.811076247170822,6142405,58564,10418.0,6866789,799324.0,58564_20231231,99.36690900666359,12.811076247170822,0.0014470651276260794,35.04496947223427,4.793785229986884,MEDIUM,Mid-Size ($1B-$10B)
1,0.7648632201779503,20231231,5.91,8453024,WISCONSIN,382598.0,1213026,178901.0,64627.0,86.35506002606913,7289083,802573,55728.0,GREEN BAY,11.546549702411605,4589102,57038,55424.0,6294492,1095692.0,57038_20231231,86.35506002606913,11.546549702411605,0.0013719146839184025,40.842925697796,4.526167203594832,LOW,Mid-Size ($1B-$10B)
1,1.2553811269398019,20231231,13.77,8356203,NEBRASKA,440335.0,1273052,213024.0,100648.0,87.30337183305784,6871218,1859529,550606.0,LINCOLN,12.686430468413883,3774754,13421,133874.0,5998805,780943.0,13421_20231231,87.30337183305784,12.686430468413883,0.0014553460536399806,37.09868706342116,5.269558434614382,LOW,Mid-Size ($1B-$10B)
1,1.2108784144948588,20231231,10.7,8278923,TEXAS,359606.0,331616,136979.0,95398.0,68.54114233660773,6554793,2608655,60215.0,TYLER,15.619456522048628,3665827,18297,45811.0,4492730,917035.0,18297_20231231,68.54114233660773,15.619456522048628,0.00152560118984688,33.78718701978457,4.343632619846809,LOW,Mid-Size ($1B-$10B)
1,0.2907208723680356,20231231,2.85,8229363,CALIFORNIA,354788.0,0,67049.0,23833.0,115.68510301536054,5868154,542863,95.0,SANTA ROSA,22.521784824921,6825796,32178,1909.0,6788580,837173.0,32178_20231231,115.68510301536054,22.521784824921,0.0017041134230628577,18.797186407511138,4.311244989435998,MEDIUM,Mid-Size ($1B-$10B)
1,1.3297410211522687,20231231,38.64,8207762,IOWA,343351.0,0,117712.0,108133.0,30.609763404917718,7760305,5034032,77.0,DES MOINES,18.16120675507764,2380697,34507,75254.0,2375411,373146.0,34507_20231231,30.609763404917718,18.16120675507764,0.0012886091461611366,28.12006545550101,4.1832475161925995,LOW,Mid-Size ($1B-$10B)
1,0.7005240461863788,20231231,9.58,8202374,NEBRASKA,328486.0,494120,142807.0,55887.0,85.06092029010613,6811852,1871364,56745.0,LINCOLN,12.635366221061147,4471934,10634,38134.0,5794224,630977.0,10634_20231231,85.06092029010613,12.635366221061147,0.0014680295461498576,38.952321204516934,4.004767400267289,LOW,Mid-Size ($1B-$10B)
1,1.4253299886671582,20231231,13.78,8165735,KENTUCKY,346575.0,1230514,184030.0,111007.0,85.32404411852811,6676560,1471016,148159.0,LOUISVILLE,12.205510689300944,4250182,258,92032.0,5696711,857542.0,258_20231231,85.32404411852811,12.205510689300944,0.0014977772984890423,41.95783469028082,4.2442597022803215,LOW,Mid-Size ($1B-$10B)
1,0.6326566064021668,20231231,52.66,8093126,CALIFORNIA,196811.0,0,52801.0,44155.0,0.0,7874654,4783879,0.0,SANTA ANA,34.79768822298438,0,26312,21161.0,0,196461.0,26312_20231231,0.0,34.79768822298438,,24.22375350962509,2.431829184421446,LOW,Mid-Size ($1B-$10B)
1,2.116857097605214,20231231,22.99,8066255,ILLINOIS,419902.0,3691822,184952.0,165599.0,90.89544425872488,6193328,995277,683366.0,LAKE FOREST,12.472869671123497,1164738,27589,157865.0,5629453,787307.0,27589_20231231,90.89544425872488,12.472869671123497,0.0016146407876346937,32.011520214896315,5.205662355082997,LOW,Mid-Size ($1B-$10B)
1,1.143055101695649,20231231,15.12,8006087,NEW YORK,358136.0,977880,149579.0,90170.0,61.39407189135534,7081213,3179875,449488.0,NEW YORK,14.939999194260437,2952590,622,35202.0,4347445,620534.0,622_20231231,61.39407189135534,14.939999194260437,0.0014121874317295639,38.02810814108985,4.473296380616398,LOW,Mid-Size ($1B-$10B)
1,1.0729878969583864,20231231,8.42,7990362,MISSISSIPPI,340897.0,753527,176361.0,81950.0,79.03928553230715,6476430,1696904,59354.0,HATTIESBURG,14.748008169228005,4321832,34217,48632.0,5118924,1054420.0,34217_20231231,79.03928553230715,14.748008169228005,0.0015440605395256337,45.275448041095785,4.266352388039491,LOW,Mid-Size ($1B-$10B)
1,0.4529353459152902,20231231,4.74,7901144,INDIANA,312101.0,437541,144173.0,35747.0,76.14866511221116,5737486,2490083,454653.0,MICHIGAN CITY,12.867837377216427,3167293,4360,43631.0,4369019,763417.0,4360_20231231,76.14866511221116,12.867837377216427,0.0017429236428637906,40.52854396005982,3.9500735589681693,LOW,Mid-Size ($1B-$10B)
1,2.1026390025352546,20231231,21.83,7894745,SOUTH DAKOTA,466887.0,3726657,489895.0,153075.0,63.54230381942067,6936785,1892188,367750.0,SIOUX FALLS,12.75083285958099,139329,30776,303282.0,4407793,730798.0,30776_20231231,63.54230381942067,12.75083285958099,0.0014415900161241842,63.608766387637,5.913895888974248,LOW,Mid-Size ($1B-$10B)
1,0.22745561291832445,20231231,2.35,7889500,NEW JERSEY,320545.0,143952,116829.0,18443.0,106.47253616564936,5367386,1286134,2738.0,KEARNY,13.871115019211755,5612969,28765,11675.0,5714792,784128.0,28765_20231231,106.47253616564936,13.871115019211755,0.0018631043118568333,35.16615495755824,4.062931744724,MEDIUM,Mid-Size ($1B-$10B)
1,1.4318518882480864,20231231,12.85,7865286,TEXAS,413648.0,2467688,219277.0,109979.0,97.3864446912387,6408397,553776,36371.0,DALLAS,12.788878126818362,3060918,4767,79092.0,6240910,906230.0,4767_20231231,97.3864446912387,12.788878126818362,0.0015604526373756181,44.50156269026262,5.2591603153400905,LOW,Mid-Size ($1B-$10B)
1,0.8447912161580471,20231231,8.25,7782095,ILLINOIS,416983.0,1289023,193496.0,66335.0,94.16337780226286,6316770,920396,840130.0,EFFINGHAM,11.68666851629283,3241718,1040,123239.0,5948084,816280.0,1040_20231231,94.16337780226286,11.68666851629283,0.0015830875589898,35.81786746929966,5.3582357964018685,LOW,Mid-Size ($1B-$10B)
1,0.16391529790030543,20231231,2.21,7773612,NEW YORK,297359.0,521056,173887.0,12542.0,86.46574381137275,6423759,1729838,96182.0,ITHACA,12.805437929587276,4759501,609,54530.0,5554351,608645.0,609_20231231,86.46574381137275,12.805437929587276,0.0015567209168338971,49.415298574266316,3.8252359392261925,LOW,Mid-Size ($1B-$10B)
1,1.0621360389089316,20231231,9.75,7762404,PENNSYLVANIA,371691.0,905139,196946.0,80105.0,100.00520550502176,6493126,499859,27720.0,SOUDERTON,11.857727576986807,5200545,7759,79074.0,6493464,856289.0,7759_20231231,100.00520550502176,11.857727576986807,0.0015400902431278861,43.69150222399698,4.788349073302549,LOW,Mid-Size ($1B-$10B)
1,2.7080388245100506,20231231,24.77,7693130,SOUTH DAKOTA,509000.0,492775,272839.0,206840.0,84.70393153521388,6689804,747534,1549109.0,SIOUX FALLS,17.917541474151935,2964395,35444,110455.0,5666527,893328.0,35444_20231231,84.70393153521388,17.917541474151935,0.001494812105108012,44.04500730480826,6.616292718308412,LOW,Mid-Size ($1B-$10B)
1,1.3595730791007172,20231231,10.22,7667364,CONNECTICUT,330217.0,1001992,206073.0,98928.0,95.62526466057801,5948657,1347613,76097.0,MIDDLETOWN,14.584349636793558,4646492,17943,49741.0,5688419,1019014.0,17943_20231231,95.62526466057801,14.584349636793558,0.0016810517062926978,54.235731317671956,4.306786530546874,LOW,Mid-Size ($1B-$10B)
1,1.6829343771542722,20231231,11.39,7663791,ARKANSAS,332634.0,562360,120095.0,127581.0,64.53529269749505,6142673,2924075,42322.0,SEARCY,23.020637262250663,3198251,5633,34532.0,3964192,1219470.0,5633_20231231,64.53529269749505,23.020637262250663,0.0016279557775580762,32.708638599434586,4.340332349877495,LOW,Mid-Size ($1B-$10B)
1,0.9331670545188747,20231231,9.81,7638543,MISSISSIPPI,365441.0,619788,222522.0,68970.0,94.02009747390385,6404586,911191,96761.0,BELZONI,0.0,5271698,5903,74164.0,6021598,775618.0,5903_20231231,94.02009747390385,0.0,0.0015613811728033631,50.61862353703893,4.784171536378076,MEDIUM,Mid-Size ($1B-$10B)
1,0.8737500832524706,20231231,11.93,7628818,HAWAII,282657.0,518563,162080.0,65936.0,78.26927452355295,6869651,1279548,630541.0,HONOLULU,14.128938311797626,4234512,17308,49803.0,5376826,579601.0,17308_20231231,78.26927452355295,14.128938311797626,0.0014556780249826374,48.7517295313722,3.7051218157255814,LOW,Mid-Size ($1B-$10B)
1,1.475340429754731,20231231,7.94,7601952,NEW YORK,333854.0,1350419,482724.0,101021.0,44.05681766334494,6334157,22621,0.0,NEW YORK,21.676974468291895,0,21843,470749.0,2790628,1136321.0,21843_20231231,44.05681766334494,21.676974468291895,0.0015787420488630134,59.99530203093948,4.391687819128561,LOW,Mid-Size ($1B-$10B)
1,0.8205367470169781,20231231,8.0,7535918,ILLINOIS,300845.0,1266159,158039.0,64916.0,89.56838939756906,6153834,1175415,91015.0,MATTOON,14.223971922210616,3842510,3705,44134.0,5511890,864566.0,3705_20231231,89.56838939756906,14.223971922210616,0.0016250032093813385,45.81119430458086,3.9921480037335866,LOW,Mid-Size ($1B-$10B)
1,1.2164333685668407,20231231,11.86,7534939,CALIFORNIA,368233.0,1271015,132351.0,89843.0,97.40648396502199,6288066,833350,5357.0,LOS ANGELES,14.274002472899772,4858079,24170,37692.0,6124984,790425.0,24170_20231231,97.40648396502199,14.274002472899772,0.0015903140965759584,32.604791525528114,4.887007048099527,LOW,Mid-Size ($1B-$10B)
1,0.8744818722562855,20231231,20.98,7437119,KANSAS,344887.0,1283806,165777.0,63240.0,57.877843711346664,6770114,2611373,220849.0,WICHITA,13.453631856953804,2119130,4799,62400.0,3918396,359744.0,4799_20231231,57.877843711346664,13.453631856953804,0.001477080001902479,40.70274769388662,4.637373692689333,LOW,Mid-Size ($1B-$10B)
1,0.9647009680179098,20231231,10.4,7375011,KANSAS,435146.0,2335691,146201.0,67824.0,93.23207444487119,6493718,766748,37378.0,LEAWOOD,11.122912236034354,3724822,58648,21577.0,6054228,703532.0,58648_20231231,93.23207444487119,11.122912236034354,0.001539949840753787,32.01086873225128,5.900275945351132,LOW,Mid-Size ($1B-$10B)
1,1.8376237532945903,20231231,11.01,7353390,NEW YORK,45826.0,0,486155.0,83342.0,0.0,0,0,0.0,NEW YORK,49.944825854538486,0,90544,557310.0,0,797354.0,90544_20231231,,49.944825854538486,,80.60454026952462,0.6231955601430089,LOW,Mid-Size ($1B-$10B)
1,0.9138437535158231,20231231,8.04,7291012,MASSACHUSETTS,298623.0,670632,133432.0,63405.0,103.95998882966566,5127868,1553286,184707.0,SALEM,14.96956763668539,4448391,23296,48050.0,5330931,821150.0,23296_20231231,103.95998882966566,14.96956763668539,0.001950128201427962,38.48929683015406,4.09576887268873,LOW,Mid-Size ($1B-$10B)
